%NumGrains 194
%BeamCenter -341.689867
%BeamThickness 2000.000000
%GlobalPosition 0.000000
%NumPhases 1
%PhaseInfo
%	SpaceGroup:194
%	Lattice Parameter: 2.930000 2.930000 4.676100 90.000000 90.000000 120.000000
%GrainID	O11	O12	O13	O21	O22	O23	O31	O32	O33	X	Y	Z	a	b	c	alpha	beta	gamma	DiffPos	DiffOme	DiffAngle	GrainRadius	Confidence	eFab11	eFab12	eFab13	eFab21	eFab22	eFab23	eFab31	eFab32	eFab33	eKen11	eKen12	eKen13	eKen21	eKen22	eKen23	eKen31	eKen32	eKen33	RMSErrorStrain	PhaseNr
8999	0.596669	-0.800402	0.057819	0.267426	0.130389	-0.954716	0.756617	0.585111	0.291848	-40.021866	-124.170256	-317.027529	2.929338	2.929803	4.677895	89.972413	90.012633	120.075983	51.488513	0.011294	0.017063	41.693902	0.972222	172.528103	90.841642	-297.203268	90.841642	168.863617	-603.152964	-297.203268	-603.152964	-1017.297768	144.946470	125.017935	-313.781532	125.017935	287.628114	-467.453920	-313.781532	-467.453920	-981.838142	346.321878	1.000000	
4952	0.945185	-0.312790	0.093740	0.153018	0.170677	-0.973373	0.288462	0.934362	0.209183	95.609049	-53.658044	-484.050876	2.935112	2.931242	4.673819	90.063958	89.860768	120.068060	270.857995	0.139190	0.166582	30.848147	0.700000	1780.394224	-1096.005754	-387.642824	-1096.005754	-613.152113	244.493933	-387.642824	244.493933	-176.943173	1800.585595	-551.304920	-181.504299	-551.304920	-1217.556272	-401.308785	-181.504299	-401.308785	81.695539	1173.748604	1.000000	
8287	0.699822	0.367866	-0.612310	0.714215	-0.374833	0.591098	-0.012069	-0.850985	-0.525052	-151.103864	-251.565626	-161.188734	2.929098	2.930695	4.676704	89.968988	90.054376	119.991469	71.683299	0.017893	0.025319	38.616527	0.970588	304.628668	-60.103542	59.770081	-60.103542	-609.617521	-35.778648	59.770081	-35.778648	448.842024	417.259880	-123.862217	19.518862	-123.862217	-1058.581005	-127.553161	19.518862	-127.553161	518.348035	395.871841	1.000000	
9068	0.981910	0.010257	0.189071	0.163452	0.458147	-0.873719	-0.095584	0.888817	0.448183	-42.285199	-220.493714	-557.211079	2.931762	2.929480	4.675261	89.947025	89.992075	120.070523	122.255408	0.026798	0.041438	27.552455	0.736111	0.490910	-619.450697	-513.250934	-619.450697	-772.337078	-295.436869	-513.250934	-295.436869	303.754423	116.812141	-476.281669	-494.326814	-476.281669	-939.748666	66.176100	-494.326814	66.176100	129.513080	725.895629	1.000000	
9960	0.634979	-0.754215	-0.167216	-0.116342	-0.307344	0.944460	-0.763719	-0.580258	-0.282904	-295.517957	-124.494808	-487.757644	2.929449	2.926412	4.680426	89.916545	90.015396	120.000167	41.833261	0.023021	0.022549	82.958352	1.000000	-332.342695	-700.611066	-250.970497	-700.611066	204.813478	-1091.318294	-250.970497	-1091.318294	-362.981200	-418.581595	-589.141342	-231.130522	-589.141342	291.196304	-948.123610	-231.130522	-948.123610	-380.783931	270.009291	1.000000	
9772	0.830945	-0.435037	-0.346803	0.204588	-0.340740	0.917627	-0.517372	-0.833450	-0.194133	421.693913	-222.183362	-100.832013	2.927079	2.930195	4.677450	89.928303	90.049835	119.926062	53.771848	0.022038	0.024062	44.548784	0.965517	-546.426065	-752.483378	-61.631983	-752.483378	-336.570658	-365.383915	-61.631983	-365.383915	983.896053	-482.015566	-858.404846	19.146318	-858.404846	-462.854341	-363.923768	19.146318	-363.923768	924.867023	361.495486	1.000000	
10049	-0.215487	-0.757358	-0.616420	-0.307210	0.651777	-0.693404	0.926924	0.039951	-0.373118	-232.478135	-37.055301	-233.365205	2.926717	2.929118	4.677681	89.889344	90.078040	119.984098	42.594959	0.036282	0.022580	70.078952	1.000000	873.462826	306.931430	372.921942	306.931430	-1176.941298	434.356863	372.921942	434.356863	-621.751821	806.369621	254.215767	355.782771	254.215767	-976.944608	456.422830	355.782771	456.422830	-580.781713	237.606723	1.000000	
4155	0.612480	0.776876	-0.146055	0.314364	-0.069854	0.946729	0.725289	-0.625767	-0.287006	111.826537	90.436789	-300.367382	2.930556	2.935431	4.674003	89.994704	90.115440	119.978344	56.881388	0.031415	0.030914	52.590262	1.000000	2091.134404	-398.084989	-304.993837	-398.084989	-1064.924691	-574.770165	-304.993837	-574.770165	784.442058	2133.492168	-459.936115	-240.596801	-459.936115	-929.722651	-308.797696	-240.596801	-308.797696	661.084127	308.260421	1.000000	
5091	-0.997075	-0.070709	-0.029011	0.001942	-0.402906	0.915239	-0.076404	0.912506	0.401865	-482.343936	-179.604374	-407.033219	2.929100	2.929418	4.678069	89.902609	90.066943	119.989176	40.689937	0.012053	0.015029	71.122253	1.000000	-186.989473	156.753552	-94.481437	156.753552	-307.260990	817.412014	-94.481437	817.412014	517.075939	-300.208676	118.176528	-52.668446	118.176528	-240.645063	733.617484	-52.668446	733.617484	532.969972	269.693424	1.000000	
8878	0.142516	0.982568	-0.119371	0.126012	0.101609	0.986811	0.981738	-0.155679	-0.109334	-354.685349	-250.200136	-268.681263	2.930946	2.929778	4.676000	90.043017	89.979603	120.069712	66.027219	0.017359	0.026029	80.871388	1.000000	-195.698426	-472.768712	-688.844052	-472.768712	-124.181497	-50.337919	-688.844052	-50.337919	-158.249316	-244.142253	-385.945759	-629.034003	-385.945759	-60.074348	-126.201196	-629.034003	-126.201196	-154.999980	254.880807	1.000000	
