#     grain ID         completeness                 chi2                xi[0]                xi[1]                xi[2]            tVec_c[0]            tVec_c[1]            tVec_c[2]            vInv_s[0]            vInv_s[1]            vInv_s[2]    vInv_s[4]*sqrt(2)    vInv_s[5]*sqrt(2)    vInv_s[6]*sqrt(2)           ln(V[0,0])           ln(V[1,1])           ln(V[2,2])           ln(V[1,2])           ln(V[0,2])           ln(V[0,1])
            10       0.690721649485     0.00640706306935      0.0588364835917      -0.665100753475      -0.563251649083      -0.164982932916      -0.034771927502     0.00552291359874       0.998990898441        1.00104452506       0.999188419125   -0.000375498705343    0.000689474794484   -0.000205778342849     0.00100974069405    -0.00104393413589    0.000812064688529    0.000265451376314   -0.000487957255626    0.000145439993852
            11       0.715053763441       0.206801719181       0.157361994785       -0.75846821994       0.299715415539     -0.0124386741695     -0.0165223716196      0.0785112994978        0.99914020595        1.00115780852       0.998961700305   -0.000106047806124   -0.000180853922982    -0.00016825702048    0.000860179157576    -0.00115712889912      0.0010388501083    7.49902845795e-05    0.000128008982543    0.000118962793504
            12       0.575916230366     0.00782295960256      -0.235322119505       0.439786120891       0.761235174814     -0.0849777342807      0.0215635454335     -0.0587747825091       0.999851192122        1.00013338897       0.999012276526    -0.00127484703186    -0.00131880453813      0.0006453781116    0.000149358019362    -0.00013286970303    0.000989053574635    0.000901625955628    0.000932860676975   -0.000455934447886
            13       0.666666666667      0.0956072700338       0.322205883235      -0.663164681827       0.598260881564      0.0158405972241     -0.0291213231351      0.0737324383468       0.999558797794        1.00026581092       0.999156335685   -0.000962501436369    0.000422940796405   -0.000762323938292    0.000441489606924   -0.000265398744934    0.000844296932238    0.000680707592364   -0.000299073086483    0.000538990036724
            14       0.589473684211      0.0109729599745      -0.148857572487       0.236508490378       0.711335724979       0.123860634109     -0.0418419258735       0.108189115055        1.00000393603         1.0003298563       0.999858837088    -7.1455818785e-05    0.000341763800679   -3.54682087803e-05   -3.90650142182e-06   -0.000329800315353    0.000141203358748     5.0519099345e-05   -0.000241679455391    2.50695221865e-05
            15       0.678571428571     0.00695089075195       0.113905967002       0.410962602329      -0.509584500931     -0.0600194419512     -0.0265061563129      -0.196063064177       0.999309241819       0.999618194983        1.00054408297     0.00078976687501   -0.000160087487393   -0.000463263797208    0.000691056977823    0.000382087570034   -0.000543772755986   -0.000558385777599    0.000113115781084    0.000327721170966
            16       0.802083333333     0.00621303326342      -0.528825938307      0.0212578909656       -0.60449709075     0.00409053473358    -0.00699017001918      0.0158660294488       0.998962036888        1.00014992127       0.999996223287   -1.80225325994e-05   -0.000392662508284   -1.85250748559e-05     0.00103854085371   -0.000149909867704    3.81537424026e-06    1.27447438226e-05    0.000277799134956    1.31067970848e-05
            17       0.591623036649      0.0167665925924       0.595443978573         0.5764296301       0.471503636077     0.00814247571109     -0.0470642598816     0.00766165557011        1.00133175036       0.999638041997       0.998551476631   -0.000114501202571    -0.00275390813863     -0.0020689156562    -0.00132790127072    0.000363096634873      0.0014514749228    8.24629653448e-05     0.00194748517442     0.00146231735757
            18        0.58064516129      0.0260660770988         0.7386867066      -0.164333984667      -0.449507837711        0.18291673518      0.0422533782563       0.160328272118       0.999535045408        1.00015488002        1.00037535828   -0.000762515183935    -0.00024870125988   -5.43053348013e-06    0.000465078192905    -0.00015472273086   -0.000375127122718    0.000539037145933    0.000175867290204    3.88797058498e-06
            19       0.592592592593      0.0217808913201       0.131060339461      -0.169280867479       0.219306946505      -0.108031934676     -0.0384993672124       0.021625436208        1.00043716358        1.00032194705       0.998477128128     0.00123621026936   -0.000182052726497       -0.00165756948    -0.00043637351631   -0.000320826656627     0.00152442358106   -0.000874583260396    0.000128288233287     0.00117157846953
            20       0.740740740741      0.0146548755593      -0.451562441469       0.672036438679      -0.613161917089      0.0236933512607     -0.0224246475303     -0.0593493634715       0.998207796312        1.00022992922        1.00097770132   -0.000459212111204    0.000301425187362    0.000291905860074     0.00179385571987   -0.000229828794296   -0.000977148320719    0.000324538091658   -0.000213260305775   -0.000206604674503
            21       0.573770491803      0.0221307356575       0.719908105612       -0.21197241955      -0.733836108353      -0.110232363049      0.0188156673322     0.00438423049736       0.997627453066        1.00019588714        1.00106660008   -0.000429220459275    0.000292862569474    0.000799184812927      0.0023755475611   -0.000195662036458    -0.00106596420622    0.000303371854215   -0.000207306474475   -0.000565756542223
            22       0.613402061856      0.0105787577924      -0.352164060541      -0.144331652768      -0.568508776684       0.202603531281     -0.0726472224332     -0.0289605902575        1.00028285436        1.00055296326       0.998620615301    0.000408973945927    0.000613475150502    0.000920489854986   -0.000282508607176   -0.000552557038127     0.00138047299147   -0.000289166727024   -0.000433936455137   -0.000650550129761
            23       0.638190954774     0.00736444471991       0.371968696778        0.49493625397       -0.31032006868      -0.190509228343     -0.0252589029412     -0.0409117995512       0.999840109903       0.999677242385        1.00002252626    0.000150708438671    -0.00113484353787   -0.000142259885841     0.00016022996775    0.000322820449829   -2.21983380377e-05   -0.000106542610368    0.000802505497848    0.000100574463089
            24       0.582010582011      0.0230675681592      -0.243629180282       0.597686577919         0.7041967684      0.0787118809421      0.0218876002992       0.128778065797       0.999186444936        1.00177231194       0.997776896882    0.000217935047755   -7.41840875606e-05     0.00221555809895    0.000815114626087    -0.00176950643316     0.00222559116471   -0.000154179549282    5.26567043835e-05     -0.0015658917148
            25       0.607142857143      0.0192067648469       0.041973006653        0.55200298655       0.416535227783     -0.0523195085441      -0.113761106041      -0.235057046001        1.00051979671       0.999568339811        1.00057947028   -0.000400884978898    -0.00134849733316     0.00146999642856    -0.00051866772056    0.000432333725307   -0.000578808382365    0.000282952406786    0.000952861201469     -0.0010392643455
            26       0.585106382979     0.00922328000477     -0.0483148192542      -0.651511104879        0.73412863396       0.117744689335      0.0444639621647     -0.0475549660039        1.00037691503       0.999951187193       0.999588374932     0.00037802313276   -0.000494615249736   -0.000199958567955   -0.000376772888996    4.88597207899e-05    0.000411806725732   -0.000267339567905    0.000349733011865    0.000141322133231
            27       0.722222222222       0.013018563181       -0.70349833872      -0.108735814376       0.521398690762      -0.111415893708     -0.0963634507271      -0.205351825424        1.00099318594       0.999414896004       0.999747587196    0.000726552330631   -0.000780828339073   -2.23662249884e-05   -0.000992540686763    0.000585407453509    0.000252729101778   -0.000513961043822    0.000551920701883    1.56702757918e-05
            28             0.671875       0.012697974269       -0.54174091654        0.67702478598       0.409195814785     -0.0753508745869     0.00629319468471     0.00969454888687       0.999205520145       0.999794979509        1.00048056313     9.9588499325e-06   -8.59086505683e-05   -0.000927079072754    0.000795012594054    0.000205256576877   -0.000480445827294   -7.02108363938e-06    6.07538336211e-05    0.000655871570933
            29       0.573684210526       0.288261043504    -0.00425620915182       0.622406044744       0.680227953691     -0.0126508438467      0.0180636973901       0.218429238133       0.999797489357        1.00005335493        1.00005541354   -0.000680257462236    -0.00118274427884    -0.00124210469259    0.000203266986037    -5.2851862022e-05   -5.49463524711e-05    0.000481356075653    0.000836599745655    0.000878567816546
            30       0.661375661376      0.0110190821306      0.0338951567523       0.495643221459      -0.689755065583      0.0108414546908      -0.019381023227      0.0252351368383       0.999231059186        1.00027358842         1.0000801442    0.000694488474131   -0.000198579942604    -0.00101037007281    0.000769501862975   -0.000273175259955   -8.00106184796e-05   -0.000490940623845     0.00014029017345     0.00071458228458
            31       0.691489361702      0.0392398200697      -0.107316370057      -0.318839816301       0.768338293349       0.024061545536     -0.0711744442342      0.0647374135333         1.0000262658        1.00087394922       0.998441555212    0.000113675463494   -0.000215447344411   -9.99452547564e-05   -2.62513442787e-05   -0.000873561827114     0.00155967528943   -8.04028656227e-05     0.00015245826919    7.06340512949e-05
            32       0.657894736842      0.0217140427078      -0.723077768608        0.30531905345       0.515339790903     -0.0875428461575     -0.0393334339648     -0.0690813987405       0.998877289488        1.00141867234       0.999688112348    -0.00128279023923   -9.78996938893e-05     0.00174266676137     0.00112410321475    -0.00141649797423     0.00031234981673    0.000906526271445    6.87164104129e-05    -0.00123203939088
            33        0.69587628866       0.010792809953       0.297632742229      -0.347973670411      -0.568557147159     -0.0168574271108     -0.0515687767773      -0.135725952293        0.99900799914         1.0003552312        1.00015045981    0.000739001835497   -0.000312513610424    0.000347379466609    0.000992547884075   -0.000355001478885   -0.000150287572753   -0.000522448334751    0.000221137765959   -0.000245770431933
            34       0.552631578947      0.0272478981001       0.711538835674     -0.0442465512061       0.509601691712     -0.0708540419256       0.016791742769      -0.141219922578       0.998103147224        1.00194315446       0.999113123173   -0.000521105489849    -0.00234009676574     0.00151365479257     0.00190060043929    -0.00194062962932    0.000888710151983    0.000367397435934     0.00165680967868    -0.00106998850934
            35        0.58064516129      0.0242321749083         0.4532644945       0.178401287088      -0.705793944662    -0.00832533040422     0.00053494159182      0.0331455071012       0.999166538292        1.00025714996       0.999833041013    0.000346600853276     0.00287758793099     0.00068696436179    0.000835999825937   -0.000256969027977    0.000169074543613   -0.000244578682108    -0.00203572379112   -0.000485648472264
            36       0.526595744681      0.0942074016924     -0.0635652891862      0.0309804243778       0.775772546177     0.00665265245502       -0.07262504581      0.0706869585268        1.00108162154        1.00046153278       0.998745691756     0.00090010853353    -0.00105439437946    0.000553032676525    -0.00108068279029   -0.000461147225047     0.00125557669815   -0.000636871381583    0.000745758835919   -0.000390989040285
            37       0.449197860963       0.056213559539       0.709685679769      -0.583228402916       0.216781495561      -0.106815384382      0.0278881410294      -0.123911633133        1.00001331666       0.998813159713        1.00069696442    0.000570088365209    0.000115825490182    -0.00395400590932   -9.40158014125e-06      0.0011915412575   -0.000696636996757   -0.000403327835196   -8.24358495806e-05     0.00279757018978
            38                0.485      0.0245880376925      -0.214990292426      -0.118590480974      -0.491584140945      -0.179704935013     -0.0444709849463      0.0148856769563        1.00107746414       0.999886139377       0.999903280052   -0.000122759431339    -0.00150390772482   -0.000849899706879    -0.00107613906271    0.000114051391181    9.72935331455e-05    8.71325687134e-05     0.00106292885402    0.000600726936223
            39       0.690721649485       0.487702358261      -0.349275782592       0.642938850959      0.0447432327584       0.228324064909     -0.0453831712849       -0.14323764518       0.999712867869       0.999886286808       0.999404070375   -0.000289153172557    0.000697801286831    0.000131190396187    0.000287299499073    0.000113744881903    0.000596250040106    0.000204557667868   -0.000493647520411   -9.28347005683e-05
            40       0.593908629442      0.0243135243451      -0.141253971518       0.767354857505      -0.533673869638      -0.115412563818     -0.0685632425964      0.0298436531208       0.999538628309         1.0007214136       0.999057647771   -4.85794770697e-05    0.000414237850177    -0.00100442361036    0.000461773353485   -0.000720900866118    0.000942840073381    3.42506225295e-05   -0.000293103979248    0.000710137602266
            41              0.59375      0.0127670434765     -0.0449104940784      0.0450988009234       0.232748956803      -0.137120376998     -0.0411501285459      0.0451715104675       0.998742056036        1.00179875871       0.997937836297   -0.000758450807738    -0.00131087794171    0.000316788769303     0.00125919178099    -0.00179697423672     0.00206486799787    0.000536273308816    0.000928412288684    -0.00022369438286
            42       0.611398963731       0.307010397222      -0.510705546497       0.157666850483       0.380978966819      0.0424036365514     0.00452787519745     -0.0842474763032        1.00131385263       0.998684759703       0.999347254256   -0.000695161944332    -0.00195989377624   -0.000704259809843    -0.00131190713298     0.00131635139352    0.000654040417567    0.000492383520098     0.00138552023842    0.000498328679902
            43       0.668421052632      0.0139953033624      -0.441002366249      -0.333824270565      -0.694417923725       0.165574018259      0.0276667032636     -0.0973579536858       0.999975984372       0.999760339839        1.00036490476    6.87303932076e-05     0.00106661758996   -0.000239466390745    2.43146173763e-05    0.000239704409862   -0.000364552731927   -4.86605455483e-05   -0.000754088275889    0.000169368996138
            44       0.642487046632      0.0125012448094      -0.329161926691       0.103288544684      -0.496511443636      -0.132835072625    -0.00451259634036      0.0544351802263        0.99898281327        1.00050434487       0.999914882095   -0.000906592732133     0.00165419389494    -0.00146948572956     0.00101892935295   -0.000503473046964     8.6011072045e-05    0.000640316204802    -0.00117000476516     0.00103897595636
            45       0.632653061224      0.0180482416869      -0.437009998181       0.353277277329      -0.317575370727      -0.110127589293    -0.00784783858823      0.0963445655615       0.999542280281        1.00076383054       0.998562595211   -0.000124922287733   -0.000173187583866    -0.00134317649507    0.000458283098677   -0.000763084350988      0.0014384502757    8.84214186164e-05       0.000122620293    0.000949629686492
            46       0.575916230366      0.0147622805541       0.451596905516       0.125112965009       0.522292429947      0.0561982440066     -0.0525231811786     0.00120285197977       0.998350173642        1.00211366476        0.99871105164   -0.000690604751728    -0.00072757312667    0.000914290506871     0.00165153060595     -0.0021111065934      0.0012900316455    0.000487964243818    0.000515071185908   -0.000646226391322
            47       0.568527918782      0.0191538557605       0.510178877284      -0.382646645768      -0.201181544197    -0.00662843907779    -0.00460328160159       0.213678982433         1.0031868984       0.999041390242       0.999289836549     0.00134601993915    0.000490795981153    -0.00110858147407    -0.00318146470408    0.000959830407746    0.000710929720373   -0.000952711053062   -0.000346989222881    0.000783179624032
            48       0.785340314136      0.0294925872243      -0.317326781718       0.216069594873      -0.308136908488       0.127811217573      0.0110696628537      0.0442507003927       0.998880243958        1.00102550418       0.999292050774   -0.000115573114671    2.68343220365e-05    0.000317064082216     0.00112040877014    -0.00102495025455    0.000708203461061    8.17117096733e-05   -1.90012536096e-05   -0.000224209594676
            49                  0.5      0.0192443388975      -0.167316097355      -0.587194107431      -0.537394249286     -0.0339616076109     -0.0615594036686       0.128715407521        1.00126485664        1.00126082007       0.998251097928     0.00144283025555     0.00439387203901     0.00328149251076    -0.00125655293346    -0.00125682533899     0.00175578326817    -0.00101688754943    -0.00310652478079    -0.00231586735716
            50       0.623711340206      0.0836086354098       -0.12682012324       0.378044789403      -0.331773358867      0.0815921340825     -0.0744463388483       0.264588088435       0.999671085015       0.999273927926       0.999810888547    -0.00140448228735     0.00117925349658    -0.00157407134373    0.000329936328251    0.000727449021876    0.000189970052664    0.000993110148953   -0.000833521845638     0.00111321064547
            51       0.580310880829     0.00868266565417     0.00379195490143       -0.40263124278        0.62747249349      -0.146048261651    -0.00541969099954      0.0624288182107       0.999015149688        1.00037253058        1.00055917048   -0.000987274705202   -0.000148189241389    0.000319845585852    0.000985366682581   -0.000372192174573   -0.000558765292771    0.000697771855968    0.000104729018102    -0.00022619774552
            52       0.644670050761     0.00759082614555      -0.232534707634       0.683677261901      -0.404679070164     -0.0393938023868     -0.0635801421884      -0.134660398085        1.00010878027        1.00026538847       0.999068471103    0.000104369219012    9.20717264889e-05     0.00044868055532   -0.000108721919322    -0.00026530023549    0.000931967887007   -7.38144513378e-05   -6.51196323246e-05   -0.000317203328075
            53       0.683937823834      0.0140214147674       0.133868530251      -0.012834049886       0.373061234756       0.167108050334      0.0260562474262      0.0572276672122       0.999396274153        1.00049913765       0.998716680338   -0.000150482424037    0.000163553044987   -9.48230656034e-05    0.000603917109223   -0.000499005213035     0.00128415619211    0.000106445028635   -0.000115755123137    6.70473879914e-05
            54       0.746192893401        0.01522791583      -0.544132147987      -0.595316647685       0.178419644438      0.0666276324118      -0.084465132815       0.121878594341       0.999406721455        1.00065295357       0.999725151587    -0.00111310744852    0.000297776872039    0.000671318086853    0.000593589553491    -0.00065231827978    0.000275218158753    0.000786987325148   -0.000210838385056   -0.000474762486765
            55        0.48730964467      0.0124741864978     -0.0140382418061       0.214552104685      -0.500574326653      -0.124205609264     -0.0549153591425       0.153682362707       0.999392185672        1.00089809957       0.998908745043    -0.00148766046328    -0.00142636941003    9.05302123332e-05    0.000608510542282   -0.000897141496831     0.00109291410257     0.00105200519902     0.00100942009652    -6.3474522094e-05
            56       0.712041884817     0.00647414231939      -0.269668659503       0.227998393171       0.719760326798      0.0817921982944     -0.0150080184795      0.0421214395717       0.999198084138        1.00009674377       0.999709300279     7.7312141503e-05   -9.05439091738e-05    0.000195430983451    0.000802249178616   -9.67280443445e-05    0.000290745529338   -5.46776694968e-05    6.40629899791e-05   -0.000138241076621
            57       0.617021276596       0.115448224353      -0.734223071537      -0.624618762709      -0.273101163135         0.0369696642      -0.017149483078       0.108475858688       0.999777293165        1.00169678581       0.998824322478   -0.000200164148844    0.000192104320399   -0.000271127218627    0.000222759233166    -0.00169531955771     0.00117638843288    0.000141487640629   -0.000135919760064    0.000191565149076
            58       0.598984771574      0.0235122405079       0.494753046204       0.278061155632       0.173821283948      -0.202117432507     -0.0245463940824      -0.063858562659       0.999120983607        1.00043127317       0.999277683078    -0.00121136869863   -0.000818203508486    0.000368880731436    0.000879604558415   -0.000430779445208    0.000723112558129    0.000856616594576    0.000578909272702   -0.000260648630053
            59        0.59793814433      0.0475209869299     -0.0430162221055      -0.731944234988       0.673058960619      0.0249599784152      -0.106685477004      0.0654777103174       0.999272796225        1.00178509036       0.998319927583   -0.000277540148022   -0.000720237254614   -0.000185090995888    0.000727606844177    -0.00178347118669     0.00168163464681    0.000196273774568    0.000509911320141      0.0001308599843
            60       0.604166666667      0.0445001441113      -0.360889783643       0.551804134984     -0.0730833480077     -0.0533492749711      0.0171104039781      0.0155085797886        1.00097437157       0.999027061691       0.999809128439    0.000956775974978     0.00172564751088    0.000476491843779   -0.000973097041919    0.000973697714515    0.000191862827989   -0.000676731601615    -0.00121962621048   -0.000336517892933
            61       0.761421319797      0.0106831737443       0.453048980019        0.27037225751       0.475656577416       0.155719624659    -0.00518701648059       0.102052488537       0.999710417116       0.999905181784       0.999869262828    0.000603552522107    0.000244140243756   -0.000293274711235    0.000289661251954    9.49353190199e-05    0.000130851726495   -0.000426842159957   -0.000172713792073    0.000207453271425
            62       0.638190954774      0.0152968193688       0.510055950906      -0.210255757701      -0.236003943695      0.0154431959789     -0.0457269555447       0.027662247804        1.00066854358        0.99946077987       0.999888523084    0.000459459798764   -0.000372802978903   -0.000395619519297    -0.00066824639148    0.000539457502456    0.000111570652369   -0.000324956036135    0.000263492703593     0.00027968439334
            63       0.639593908629      0.0127014381166       0.331450438968       0.372055026786       0.434871422933      0.0198292024288     -0.0865411335704      -0.145920516679        0.99863334508        1.00024554835       0.999980369048     0.00120998886147    -0.00123646551142   -0.000299485347993     0.00136799491377   -0.000245129975759    2.03795778828e-05   -0.000855402491808    0.000874829511917    0.000211512736788
            64       0.663157894737      0.0216567610145       -0.41230963154      -0.484075841941      0.0999545839657     -0.0857726157926      0.0574852647731       0.101031202724         0.9987024331        1.00065805746        1.00032801895   -0.000142043883435     0.00164995543368   -0.000426807746125     0.00129913666456   -0.000657790477705   -0.000327279270184     0.00010021465639     -0.0011672462006    0.000301836823752
            65       0.633507853403     0.00718139043985      -0.144360738444       0.277504116651      -0.250983928681      0.0847864685145     -0.0423735886507    0.000514359337366       0.999380872988        1.00046476631       0.999833228505   -0.000227392921183    -0.00136026207944    0.000272545390913    0.000619800322698   -0.000464626872578    0.000167261181159    0.000160674477801    0.000962213484125   -0.000192656306631
            66       0.603174603175      0.0357528382936      -0.288560011648       0.354207472538       0.250525307568      0.0899360849096     -0.0372694730858        0.13248475254        0.99889615678       0.999397933985        1.00018346039    -0.00253905237817    -0.00249961307966   -0.000494503983791     0.00110607902478     0.00060392209753   -0.000180268078338     0.00179607031194     0.00176862539325    0.000351554667291
            67       0.693548387097      0.0180420872453      -0.257498575738       0.717609001837      -0.656782192054       0.136700239673     -0.0594280673747     -0.0751036685171       0.999342522091        1.00001829665         1.0000853235   -0.000534165165424   -0.000134802619584   -0.000523799269252    0.000657767348996   -1.81565286954e-05   -8.52439827568e-05     0.00037770993791    9.54171113231e-05    0.000370518481908
            68       0.637837837838      0.0120480743453      -0.227580452847      0.0269229518858      -0.255037695411     0.00408712105846     -0.0181721550764    -0.00150370031568       0.997818286825        1.00206711869       0.999793245043    0.000629310023707    5.97736535944e-05     0.00029720092643     0.00218411958796    -0.00206486433946    0.000206876124336   -0.000444571633978   -4.22701412833e-05    -0.00021015575952
            69       0.682291666667      0.0089737565539        -0.1956952472      -0.478803229652      -0.649700022446      0.0532595674587     -0.0506892545478      -0.083265475872       0.999944225561       0.999855961573       0.999324320306   -0.000275351534182   -0.000375932804733    3.35082316549e-05    5.58116242725e-05    0.000144068047866    0.000675962405663    0.000194779631147     0.00026591960055   -2.36703725835e-05
            70       0.624365482234      0.0152626388451      -0.170429915704       0.402110111432       0.516278785492     -0.0666450598028     -0.0366894439605       0.117773398201        1.00025471533       0.999878573794       0.999626590194     0.00017265859154    0.000136121804343   -4.26800607806e-05   -0.000254677808006    0.000121441490674    0.000373491631479    -0.00012211972949   -9.62602101212e-05    3.01832264422e-05
            71                0.645      0.0104311414596       0.267582698707       0.588586378788      -0.534411779857     -0.0741718466925     -0.0164001781967      -0.130758797653       0.999597260106        1.00021502787       0.999296803757   -0.000203419232797    0.000171366606179   -0.000358229939874     0.00040286045618   -0.000214962334115    0.000703461302036    0.000143858894965   -0.000121223308389    0.000253321892778
            72             0.703125      0.0147720408162       0.297617871895      -0.374235452899       -0.32123502062    0.000451343263151     -0.0693203273294       0.162045188366       0.999517199204        1.00028702867       0.999881736322   -0.000585564442846    0.000203867421853    0.000365195036048    0.000482961146588   -0.000286868442463    0.000118366796219    0.000414040310319   -0.000144252859573   -0.000258287051904
            73       0.707692307692     0.00693946505596      0.0699748405749       0.587088414815       0.577321273754     -0.0426446614007    -0.00994397470147      -0.112974937264       0.999171654566        1.00028727757       0.999938241231   -0.000133814819488    0.000103109400687   -0.000203283254983    0.000828701702426   -0.000287221502461    6.17678108313e-05    9.46054578894e-05   -7.29350204514e-05    0.000143778431791
            74       0.598958333333     0.00997333796101       0.636375666466      -0.272356894076       0.397424478435      0.0354997639929     0.00324399001306       0.174062284933       0.999441821871        1.00001631939        1.00077825847    0.000915453027556    -0.00116335131244    0.000976415050095    0.000558911158009    -1.5871180981e-05   -0.000777408119235   -0.000647350275913    0.000822747075482   -0.000690883399357
            75       0.589473684211      0.0162257065872       0.729294437673      -0.461751618517     -0.0344947154466   -0.000473063039518     -0.0492291483331      0.0454570677188       0.999050515287        1.00124599375       0.999036855173    -0.00141680035202     0.00263811734039    0.000927848564531    0.000951895142585    -0.00124450100241    0.000965855088561     0.00100230174087    -0.00186754816275   -0.000656926937438
            76       0.535353535354      0.0220711821987      -0.557175911571      -0.727342259227      -0.114922088347      0.0556969686399     -0.0608501208034       0.112795560413       0.999425073701        1.00060359478       0.998351789875   -0.000996760676462   -0.000849259011781      0.0014433601425    0.000575793003479   -0.000602643918819     0.00164999923531    0.000704878523446    0.000600825442715    -0.00102038402327
            77                  0.5      0.0124806831233       0.232890840798       0.153009355421       0.522340701046     -0.0197706622206     0.00597564972293       0.115922409108       0.997608204073        1.00196746185       0.999452784955    -0.00110109059372    0.000191276487822    -0.00196881134109     0.00239564080233    -0.00196425854538    0.000547676816724    0.000777942989407   -0.000134909790198     0.00139240599128
            78       0.717277486911      0.0137002024794       0.735919462941        0.39126101493       0.405221587011       0.130047745528      -0.016919570612      0.0889821930236        1.00038253676        1.00038538969       0.998902738029    -0.00022896730732   -0.000543728417075   -0.000131935329859   -0.000382385332639   -0.000385297982006     0.00109795152909    0.000161979961557    0.000384619144165    9.32876958715e-05
            79       0.718918918919      0.0123075466882        0.53974691107      -0.425570127675       0.622730832401       0.133209177714      0.0517986129088      0.0896637488413       0.999646007495       0.998974479995         1.0011854681   -0.000224378377572    0.000393189474749    0.000358915145525    0.000354126061731     0.00102609106784    -0.00118471481135    0.000158682143156   -0.000277931611729   -0.000253988590624
            80       0.661375661376      0.0180069304404      -0.588995548264      -0.343196687347      -0.608579718733     -0.0493710401421     -0.0620569230555       0.180442702685       0.998980988077       0.999934220885        1.00110139264    0.000494376374323    0.000915810438225    0.000269484518298     0.00101975942883    6.58604815604e-05    -0.00110051605441   -0.000349334375484   -0.000647516159315   -0.000190544605791
            81       0.684210526316      0.0360402681705       0.639022210126       0.190648432648        0.45402741983      0.0256676607766      -0.119273484974     -0.0144511259238       0.999983840369        1.00079967269       0.998925536168    0.000424896224331     0.00030906676345    0.000722002719886     1.6313892563e-05   -0.000799177840928     0.00107511054931   -0.000300432617563   -0.000218585783973   -0.000510300352295
